id,type,scene_id,target_objs_id,target_actions,language_sentence,language_words_op,gpointing_obj_probs
00-02-30-00,0,00-02,['00-02-06-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.05013327755586188, 0.042593134878624164, 0.036453514205065624, 0.06277489179348165, 0.7182970563073074, 0.05264017598909276, 1.0, 0.037107949270566334]"
00-02-31-01,1,00-02,['00-02-06-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[0.16880336782368557, 0.12024762127718258, 0.12916477714652252, 0.2551471343384528, 1.0, 0.200274821648255, 1.0, 0.12636227776590137]"
00-02-32-02,2,00-02,['00-02-06-cub-r-10'],['pick up'],pick up cube,['cube'],"[0.17095099688320156, 0.13001164137522683, 0.1323680611012007, 0.23009601347410194, 1.0, 0.20551462602421317, 1.0, 0.13105866114205578]"
00-02-33-03,3,00-02,['00-02-06-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[0.17951149150219714, 0.15450021810068473, 0.12418386076492242, 0.24056545933393514, 1.0, 0.17446837647687233, 1.0, 0.12677059382138817]"
00-02-34-04,4,00-02,['00-02-06-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.08820449760953256, 0.07482286778264319, 0.06619019616474461, 0.10442750053886475, 0.5021110827951888, 0.09677485901757102, 1.0, 0.0674689960914551]"
00-02-35-00,0,00-02,['00-02-07-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.6522519514779993, 0.03408388296450906, 1.0, 0.1200597380747978, 0.06694328745882142, 0.08700513994285104, 0.03965600008102141, 1.0]"
00-02-36-01,1,00-02,['00-02-07-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[0.2763942099125069, 0.061110255992507065, 1.0, 0.1461415887768121, 0.1177162789193081, 0.3162322202567218, 0.08240544614214396, 1.0]"
00-02-37-02,2,00-02,['00-02-07-cub-r-10'],['pick up'],pick up cube,['cube'],"[0.3630487526512596, 0.06369939415304635, 1.0, 0.15709725031795077, 0.11617620973790649, 0.22046804470054146, 0.07951034843929516, 1.0]"
00-02-38-03,3,00-02,['00-02-07-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[0.029274593202689006, 0.008056479525539761, 1.0, 0.019967603455338163, 0.018498029207056073, 0.9113355209999139, 0.012867773609463149, 1.0]"
00-02-39-04,4,00-02,['00-02-07-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.2928306821892877, 0.06043550743829346, 1.0, 0.1498759608023294, 0.11776080846588782, 0.29824757538208163, 0.08084946572212005, 1.0]"
00-03-00-00,0,00-03,['00-03-00-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[1.0, 0.22245830947275205, 1.0, 1.0, 1.0, 0.23834426706747794, 0.07202362759429913, 0.46717379586547086]"
00-03-01-01,1,00-03,['00-03-00-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[1.0, 0.21677505439330946, 1.0, 1.0, 1.0, 0.200681164950186, 0.09274175719800722, 0.48980202345849727]"
00-03-02-02,2,00-03,['00-03-00-cub-r-10'],['pick up'],pick up cube,['cube'],"[1.0, 0.2954851394197047, 1.0, 1.0, 1.0, 0.3352915661834234, 0.0638234735330929, 0.30539982086377904]"
00-03-03-03,3,00-03,['00-03-00-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[1.0, 0.2690347467913937, 1.0, 1.0, 1.0, 0.2129956306361823, 0.12840100871901217, 0.3895686138534118]"
00-03-04-04,4,00-03,['00-03-00-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[1.0, 0.30024626518104774, 1.0, 1.0, 1.0, 0.25964078780596467, 0.09075007802931669, 0.34936286898367075]"
00-03-05-00,0,00-03,['00-03-01-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.014678624323238696, 1.0, 0.020822846787469422, 0.025104114424144196, 0.009932794683627394, 0.11642187185975376, 0.7988671171137144, 0.014172630808052141]"
00-03-06-01,1,00-03,['00-03-01-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[0.025704687696133512, 1.0, 0.03857436178786365, 0.043142538749902495, 0.01674637458115721, 0.1705742839631067, 0.682576582348192, 0.02268117087364435]"
00-03-07-02,2,00-03,['00-03-01-cub-r-10'],['pick up'],pick up cube,['cube'],"[0.13653355437942225, 1.0, 0.28634687451457935, 0.26475563457054885, 0.0686718932617524, 1.0, 0.16920102189369227, 0.07449102138000492]"
00-03-08-03,3,00-03,['00-03-01-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[0.12165590381217943, 1.0, 0.18592863491397657, 0.24334752672126803, 0.0731060907396421, 1.0, 0.28325933665171293, 0.09270250716122073]"
00-03-09-04,4,00-03,['00-03-01-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.1302417032136059, 1.0, 0.21922783665335366, 0.26062329579440885, 0.07312630032753302, 1.0, 0.23000307407196072, 0.08677778993913769]"
00-03-10-00,0,00-03,['00-03-02-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[1.0, 0.12378793347564471, 1.0, 1.0, 0.76364046551885, 0.05486533585218076, 0.01889556939955215, 0.038810695753772335]"
00-03-11-01,1,00-03,['00-03-02-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[1.0, 0.008595304528138217, 1.0, 0.965384444447632, 0.012566640222376935, 0.004787712428578664, 0.003289489673283446, 0.0053764086999906775]"
00-03-12-02,2,00-03,['00-03-02-cub-r-10'],['pick up'],pick up cube,['cube'],"[1.0, 0.5074228069342801, 1.0, 1.0, 0.26553144238852233, 0.1165964494633492, 0.041161185986548124, 0.06928811522730025]"
00-03-13-03,3,00-03,['00-03-02-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[1.0, 0.35801087282378896, 1.0, 1.0, 1.0, 0.2375798773231035, 0.11996014653932632, 0.28444910331378115]"
00-03-14-04,4,00-03,['00-03-02-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[1.0, 0.09327916847819426, 1.0, 0.612312698370998, 0.12929777112489266, 0.05518394438563021, 0.04247006568693584, 0.06745635195334901]"
00-03-15-00,0,00-03,['00-03-03-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[1.0, 0.0015081325252111685, 0.12383701362880287, 1.0, 1.0, 0.002104343616880649, 0.0005563829034935695, 0.8719941273256118]"
00-03-16-01,1,00-03,['00-03-03-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[1.0, 0.05565554230862861, 0.41413023415156064, 1.0, 1.0, 1.0, 0.011427852385128435, 0.5187863711546823]"
00-03-17-02,2,00-03,['00-03-03-cub-r-10'],['pick up'],pick up cube,['cube'],"[1.0, 0.17931842620582858, 0.49142685098374306, 1.0, 1.0, 0.2453286828933914, 0.08392603991703688, 1.0]"
00-03-18-03,3,00-03,['00-03-03-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[1.0, 0.2390072838312452, 1.0, 1.0, 1.0, 0.23382239344074757, 0.0823450408902057, 0.44482528183780146]"
00-03-19-04,4,00-03,['00-03-03-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.7096344765605603, 0.05743775331951617, 0.12446283280723472, 1.0, 1.0, 0.08059304767943738, 0.027871889633251264, 1.0]"
00-03-20-00,0,00-03,['00-03-04-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[1.0, 0.23652532949771504, 1.0, 1.0, 1.0, 0.31685645747998387, 0.057953890194812265, 0.3886643228274889]"
00-03-21-01,1,00-03,['00-03-04-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[1.0, 0.06736371598959903, 1.0, 1.0, 1.0, 0.08344387855429453, 0.026140903804731063, 0.8230515016513753]"
00-03-22-02,2,00-03,['00-03-04-cub-r-10'],['pick up'],pick up cube,['cube'],"[1.0, 0.10632842955273926, 0.6653659355854472, 1.0, 1.0, 0.1917548036613337, 0.03655083120047996, 1.0]"
00-03-23-03,3,00-03,['00-03-04-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[1.0, 0.17135786037514986, 1.0, 1.0, 1.0, 0.19516470175934972, 0.06049341992261693, 0.5729840179428835]"
00-03-24-04,4,00-03,['00-03-04-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[1.0, 0.13717356522529905, 0.6111967148469369, 1.0, 1.0, 0.19423444533236628, 0.05739527459539761, 1.0]"
00-03-25-00,0,00-03,['00-03-05-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.27281383377778107, 1.0, 0.3066989433103978, 1.0, 0.1411769686382436, 1.0, 0.11749232726636444, 0.1618179270072132]"
00-03-26-01,1,00-03,['00-03-05-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[0.03060858929126527, 1.0, 0.03722664181593559, 0.8814212643534722, 0.016099383849232003, 1.0, 0.015976464891865518, 0.01866765579822949]"
00-03-27-02,2,00-03,['00-03-05-cub-r-10'],['pick up'],pick up cube,['cube'],"[0.25103413709461897, 1.0, 0.23241877184963894, 1.0, 0.16252673208301585, 1.0, 0.11168158763913272, 0.24233877133359363]"
00-03-28-03,3,00-03,['00-03-05-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[0.2281655579180449, 1.0, 0.1935972119720536, 1.0, 0.16692337938975968, 1.0, 0.09619837599656403, 0.3151154747235778]"
00-03-29-04,4,00-03,['00-03-05-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.2554823871612527, 1.0, 0.16240476781813767, 1.0, 0.1884715855046257, 1.0, 0.05650560875289378, 0.3371356507630901]"
00-03-30-00,0,00-03,['00-03-06-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.08894892606382501, 0.386273357695513, 0.1269598342922738, 0.12165349084816077, 0.06526085877437833, 0.11614566277885109, 1.0, 0.09475786954699791]"
00-03-31-01,1,00-03,['00-03-06-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[0.08883692323926629, 0.375601408279998, 0.12259161646889581, 0.12396580272148604, 0.06639083047863875, 0.1227110822855877, 1.0, 0.09990233652612725]"
00-03-32-02,2,00-03,['00-03-06-cub-r-10'],['pick up'],pick up cube,['cube'],"[0.1058009510300606, 0.28823649967685366, 0.1498795426066401, 0.14079117040085298, 0.07879159012386495, 0.122270850590657, 1.0, 0.11422939557107081]"
00-03-33-03,3,00-03,['00-03-06-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[0.06924888784639885, 0.506653555216827, 0.0974334390056403, 0.09775576102261975, 0.050775828696728746, 0.10304513580317501, 1.0, 0.0750873924086104]"
00-03-34-04,4,00-03,['00-03-06-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.09709993321603588, 0.33427239484424087, 0.13671577749140623, 0.13198804489853244, 0.07211280683153891, 0.12201872743561602, 1.0, 0.10579231528262958]"
00-03-35-00,0,00-03,['00-03-07-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.20027453723163874, 0.10699383115699788, 0.1417822476709979, 1.0, 0.34242556510037814, 0.14748675439813141, 0.06103706444185609, 1.0]"
00-03-36-01,1,00-03,['00-03-07-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[0.027822550334990075, 0.01672059479373269, 0.021270327940825954, 0.8617739395008283, 0.040315916445481485, 0.02208199082197751, 0.010014680162164028, 1.0]"
00-03-37-02,2,00-03,['00-03-07-cub-r-10'],['pick up'],pick up cube,['cube'],"[0.15774841272106035, 0.056967722915713226, 0.09242430234189059, 1.0, 0.5864625623946317, 0.07464872891503777, 0.03174827071166647, 1.0]"
00-03-38-03,3,00-03,['00-03-07-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[0.01847411572814474, 0.010888220414341052, 0.014026051638555964, 0.908598692490397, 0.02717427920612696, 0.014321397386149107, 0.006517243136284927, 1.0]"
00-03-39-04,4,00-03,['00-03-07-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.07140754545053657, 0.044962592256922465, 0.056608514163198405, 0.6447335583007048, 0.09700729865543654, 0.057483197128526696, 0.027797294044674587, 1.0]"
00-04-00-00,0,00-04,['00-04-00-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[1.0, 0.04748521298203889, 0.008662193074945734, 0.008527431170143594, 0.013708492958161879, 0.016224443619796622, 0.8948460752095261, 0.01054615098538727]"
00-04-01-01,1,00-04,['00-04-00-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[1.0, 0.4738847979124037, 0.0774291708292444, 0.07649101049768829, 0.1258451171869561, 0.15087149739355082, 1.0, 0.09547840618015681]"
00-04-02-02,2,00-04,['00-04-00-cub-r-10'],['pick up'],pick up cube,['cube'],"[1.0, 0.3947827335211228, 0.08550437456268174, 0.08391745292782016, 0.1221448704990918, 0.19857045877954407, 1.0, 0.11508010970973934]"
00-04-03-03,3,00-04,['00-04-00-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[1.0, 0.5124085695464984, 0.06885571446778002, 0.06841051577326782, 0.11609330799807265, 0.1467410213964034, 1.0, 0.08749087081797774]"
00-04-04-04,4,00-04,['00-04-00-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[1.0, 0.14530882892379235, 0.060950721181800574, 0.057374866949592894, 0.06648425218684227, 0.10334571546147008, 0.4906766388497922, 0.07585897644670968]"
00-04-05-00,0,00-04,['00-04-01-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.7812135453176073, 1.0, 0.024397768228772022, 0.027622944708338183, 1.0, 0.13139466751204032, 1.0, 0.035371074233242074]"
00-04-06-01,1,00-04,['00-04-01-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[0.6209051649878521, 1.0, 0.05140344145765942, 0.05843887799080776, 1.0, 0.1984482462378851, 1.0, 0.07080426932579578]"
00-04-07-02,2,00-04,['00-04-01-cub-r-10'],['pick up'],pick up cube,['cube'],"[1.0, 1.0, 0.07972577741548609, 0.08546261801947622, 0.4838684605912218, 0.24506126603884004, 1.0, 0.10588187793497576]"
00-04-08-03,3,00-04,['00-04-01-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[1.0, 1.0, 0.1427253699425558, 0.15784313404545042, 1.0, 0.5059196005423778, 1.0, 0.19351189546961592]"
00-04-09-04,4,00-04,['00-04-01-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.7469159609575685, 1.0, 0.03568385078113323, 0.04011154743839252, 1.0, 0.1287854661732243, 1.0, 0.04850317464968147]"
00-04-10-00,0,00-04,['00-04-02-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.043337375281230335, 0.022947081743682304, 1.0, 0.7283315317509612, 0.021010579723367454, 0.033917574653285175, 0.040374571155809516, 0.11008128569166406]"
00-04-11-01,1,00-04,['00-04-02-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[0.02645323100207615, 0.014566188968491442, 1.0, 0.8429237902222592, 0.013551780928617979, 0.020706869893693726, 0.025171085524722747, 0.05662705346013893]"
00-04-12-02,2,00-04,['00-04-02-cub-r-10'],['pick up'],pick up cube,['cube'],"[0.0719085568016793, 0.03947836320416815, 1.0, 0.6033170722740154, 0.03664354444935543, 0.05383660429377191, 0.06735991317045914, 0.12745594580655062]"
00-04-13-03,3,00-04,['00-04-02-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[0.131536821339716, 0.07428554269133353, 1.0, 1.0, 0.07004137274757406, 0.11539823123500499, 0.13156299410188474, 0.4771750378844866]"
00-04-14-04,4,00-04,['00-04-02-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.009089835616550534, 0.004945698348187293, 1.0, 0.9430609742413116, 0.004580119795340648, 0.007241250601782104, 0.008640907029962933, 0.022441214366864776]"
00-04-15-00,0,00-04,['00-04-03-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.03291618366859647, 0.020694816312527318, 0.7356107167720763, 1.0, 0.02069031497293123, 0.03318516436956463, 0.03675327381351321, 0.12014953009079078]"
00-04-16-01,1,00-04,['00-04-03-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[0.07234340898402854, 0.047054237114881645, 0.4871854132339918, 1.0, 0.04800025163273669, 0.07191186236661938, 0.08229688622517231, 0.19120794044256975]"
00-04-17-02,2,00-04,['00-04-03-cub-r-10'],['pick up'],pick up cube,['cube'],"[0.04788805253066098, 0.03054394417490859, 0.66003907538509, 1.0, 0.030756661665495476, 0.046502582147807926, 0.05332189469903985, 0.1309477893969973]"
00-04-18-03,3,00-04,['00-04-03-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[0.12960048043173436, 0.08048841364349799, 1.0, 1.0, 0.07982668478097583, 0.12653487078855924, 0.14204319306165678, 0.44150635729357596]"
00-04-19-04,4,00-04,['00-04-03-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.06149458471442124, 0.0393523334013942, 0.45843641999430884, 1.0, 0.03983863995500628, 0.06593473137575974, 0.07091700928956518, 0.26402628126954447]"
00-04-20-00,0,00-04,['00-04-04-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.5179723621187374, 1.0, 0.07030034698730062, 0.08060756504048266, 1.0, 0.2365295532003103, 1.0, 0.09459017265316903]"
00-04-21-01,1,00-04,['00-04-04-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[0.3761932879324167, 1.0, 0.08708389893388203, 0.10304815977375154, 1.0, 0.31347814929280937, 1.0, 0.12019650406714041]"
00-04-22-02,2,00-04,['00-04-04-cub-r-10'],['pick up'],pick up cube,['cube'],"[0.15228008896171102, 0.5785909509722064, 0.04502218388789129, 0.0532284523451939, 1.0, 0.11320671805032939, 1.0, 0.05767160578266811]"
00-04-23-03,3,00-04,['00-04-04-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[0.41600722106246424, 1.0, 0.08931595175347083, 0.1042383892398159, 1.0, 0.2718714131099144, 1.0, 0.11856702483433451]"
00-04-24-04,4,00-04,['00-04-04-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.031157690475276955, 0.9093260311435952, 0.007880874121164066, 0.009428940767934543, 1.0, 0.031084522190522816, 1.0, 0.011121941301506457]"
00-04-25-00,0,00-04,['00-04-05-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.24834893317684725, 0.19724660333725766, 0.07121802784872414, 0.09076854496296073, 0.1675986707279321, 1.0, 1.0, 0.22481921994627807]"
00-04-26-01,1,00-04,['00-04-05-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[0.5180016604112534, 0.18981104689562506, 0.04128135205431624, 0.04819214421810942, 0.09018484195326668, 1.0, 1.0, 0.11252895446742926]"
00-04-27-02,2,00-04,['00-04-05-cub-r-10'],['pick up'],pick up cube,['cube'],"[0.24615898274760123, 0.1671118222188805, 0.07301848962696583, 0.09302687556391158, 0.13597466240918324, 1.0, 1.0, 0.2847091674334576]"
00-04-28-03,3,00-04,['00-04-05-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[0.2562035622678129, 0.16615713537475946, 0.07184362098876948, 0.09076723134895029, 0.1305574472027318, 1.0, 1.0, 0.2844710028169761]"
00-04-29-04,4,00-04,['00-04-05-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.07949984325754696, 0.0471019695645531, 0.028471694049528422, 0.036799171183068774, 0.03882440130396265, 1.0, 0.5754320323743876, 0.19387088826695262]"
00-04-30-00,0,00-04,['00-04-06-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[1.0, 1.0, 0.06282496816886946, 0.06848140648577847, 0.45086208722500615, 0.32616751137943856, 1.0, 0.09166402674090726]"
00-04-31-01,1,00-04,['00-04-06-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[1.0, 1.0, 0.0322646023235312, 0.035325027212199885, 0.7889637697684546, 0.10076650310984299, 1.0, 0.0426800975859713]"
00-04-32-02,2,00-04,['00-04-06-cub-r-10'],['pick up'],pick up cube,['cube'],"[0.7515482914644472, 1.0, 0.027098410278221387, 0.030740020427394942, 1.0, 0.15114284750763762, 1.0, 0.03947043032229886]"
00-04-33-03,3,00-04,['00-04-06-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[1.0, 1.0, 0.03557738210099309, 0.039191009884826995, 0.7223729015993936, 0.15281792573129271, 1.0, 0.050040780683493866]"
00-04-34-04,4,00-04,['00-04-06-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[1.0, 1.0, 0.037140197228479166, 0.04076534279634527, 0.7314457692393208, 0.13962091770051563, 1.0, 0.051027773035339154]"
00-04-35-00,0,00-04,['00-04-07-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.05468570188405324, 0.02834811999920526, 0.25038763881807363, 0.5087866181742786, 0.025645934515684126, 0.07370024912412086, 0.05844573748458428, 1.0]"
