id,type,scene_id,target_objs_id,target_actions,language_sentence,language_words_op,gpointing_obj_probs
00-02-28-03,3,00-02,['00-02-05-cyl-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[0.00786277395896554, 0.9270259575872714, 0.013970783230458582, 0.007059777039902018, 0.00873878941578672, 1.0, 0.02053239391242643, 0.014809524855189382]"
00-02-29-04,4,00-02,['00-02-05-cyl-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.011607857646912809, 0.8901566575449693, 0.020860452069831774, 0.01019602713923926, 0.012711453936154301, 1.0, 0.032742512893796184, 0.02172503876909636]"
00-02-30-00,0,00-02,['00-02-06-cub-y-10'],['pick up'],pick up yellow cube,"['yellow', 'cube']","[0.14248199110169016, 0.0929372376485628, 0.31207802645071475, 0.04658029119772117, 0.07538855520364815, 0.20964484433599004, 1.0, 0.12088905406167288]"
00-02-31-01,1,00-02,['00-02-06-cub-y-10'],['pick up'],pick up yellow big cube,"['yellow', 'big', 'cube']","[0.07950103172361603, 0.25822560080116796, 1.0, 0.036733006019714076, 0.050416185574769776, 0.2370257311331577, 1.0, 0.3380984447475745]"
00-02-32-02,2,00-02,['00-02-06-cub-y-10'],['pick up'],pick up cube,['cube'],"[0.20639940053622097, 0.14566235495249738, 1.0, 0.05599394377326893, 0.08607020089419727, 0.20944200959852044, 1.0, 0.29643209024529504]"
00-02-33-03,3,00-02,['00-02-06-cub-y-10'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.22309777736980857, 0.1323752854772159, 1.0, 0.053797874677050404, 0.08319558753314006, 0.17318860998205318, 1.0, 0.33434486496073185]"
00-02-34-04,4,00-02,['00-02-06-cub-y-10'],['pick up'],pick up yellow big solid,"['yellow', 'big', 'solid']","[0.19235702694868467, 0.15350087572110813, 1.0, 0.05755170555170566, 0.08839484128733935, 0.2557554454812334, 1.0, 0.25244010500992886]"
00-02-35-00,0,00-02,['00-02-07-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.14733636402419012, 0.17365921817757227, 1.0, 0.25123957013028575, 0.19899416581290433, 0.1023902414216666, 0.12638044043338095, 1.0]"
00-02-36-01,1,00-02,['00-02-07-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[0.17428695078228798, 0.13170689141950895, 1.0, 0.2659393640678249, 0.21916165901521648, 0.08613766575238405, 0.12276746896277756, 1.0]"
00-02-37-02,2,00-02,['00-02-07-cub-r-10'],['pick up'],pick up cube,['cube'],"[0.17533719138540926, 0.11513919260556522, 1.0, 0.28950629892832463, 0.22944672714784722, 0.0783204691414622, 0.11225012079139132, 1.0]"
00-02-38-03,3,00-02,['00-02-07-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[0.35404611129780966, 0.09254989505103689, 1.0, 0.14715197707174782, 0.18256908804469613, 0.06649207308671902, 0.1571908554479905, 1.0]"
00-02-39-04,4,00-02,['00-02-07-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.31928434527714894, 0.06892268529289697, 1.0, 0.21628731157953124, 0.2467641826044308, 0.05260861186046484, 0.0961328633855273, 1.0]"
00-03-00-00,0,00-03,['00-03-00-cyl-r-10'],['pick up'],pick up red cylinder,"['red', 'cylinder']","[1.0, 0.0819594009988953, 1.0, 0.21541199695209118, 1.0, 0.06101317926067897, 0.5530140581588958, 0.08860136462943871]"
00-03-01-01,1,00-03,['00-03-00-cyl-r-10'],['pick up'],pick up red big cylinder,"['red', 'big', 'cylinder']","[1.0, 0.09361883614556214, 1.0, 0.2878705500414163, 1.0, 0.07068230038531179, 0.44815948837797276, 0.09966882504973697]"
00-03-02-02,2,00-03,['00-03-00-cyl-r-10'],['pick up'],pick up cylinder,['cylinder'],"[1.0, 0.0869583770699119, 1.0, 0.22677171637496668, 1.0, 0.06579891412663763, 0.5260617267920586, 0.0944092656364251]"
00-03-03-03,3,00-03,['00-03-00-cyl-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[1.0, 0.00586451071072104, 0.9432565399735264, 0.016852641701282665, 1.0, 0.004671163377682119, 0.023006890971883017, 0.006348253264904645]"
00-03-04-04,4,00-03,['00-03-00-cyl-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[1.0, 0.07904733605578357, 1.0, 0.20964149437477203, 1.0, 0.05827365483676346, 0.5678559903796283, 0.08518152435305269]"
00-03-05-00,0,00-03,['00-03-01-cub-y-10'],['pick up'],pick up yellow cube,"['yellow', 'cube']","[0.05095308471007548, 1.0, 0.08642649840326307, 0.06742901107190644, 0.030805731806047894, 0.046470174887500895, 0.7179154991212062, 1.0]"
00-03-06-01,1,00-03,['00-03-01-cub-y-10'],['pick up'],pick up yellow big cube,"['yellow', 'big', 'cube']","[0.07650991360721406, 1.0, 0.14456233734449814, 0.12505441734220263, 0.049025772857222906, 0.06476095611339647, 0.5400866027354658, 1.0]"
00-03-07-02,2,00-03,['00-03-01-cub-y-10'],['pick up'],pick up cube,['cube'],"[0.09933855104248619, 1.0, 0.17380675342913385, 0.16291015736363695, 0.06504968903667006, 0.10165466377218768, 0.39724018535588523, 1.0]"
00-03-08-03,3,00-03,['00-03-01-cub-y-10'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.19136823430691127, 1.0, 0.31361113967798226, 0.2230858653667861, 0.11002848076758691, 0.16190627988073356, 1.0, 1.0]"
00-03-09-04,4,00-03,['00-03-01-cub-y-10'],['pick up'],pick up yellow big solid,"['yellow', 'big', 'solid']","[0.18385654629802145, 1.0, 0.3674064341278786, 0.2307728718811929, 0.10491821500483663, 0.11304593268807032, 1.0, 1.0]"
00-03-10-00,0,00-03,['00-03-02-cyl-r-10'],['pick up'],pick up red cylinder,"['red', 'cylinder']","[1.0, 0.007200176257664689, 1.0, 0.05518102717421941, 1.0, 0.003966171695159804, 0.9269761353192082, 0.00667648955374777]"
00-03-11-01,1,00-03,['00-03-02-cyl-r-10'],['pick up'],pick up red big cylinder,"['red', 'big', 'cylinder']","[0.8118416979701845, 0.02265459343069917, 1.0, 1.0, 1.0, 0.012571031444426234, 0.1325709583100547, 0.02036171884463532]"
00-03-12-02,2,00-03,['00-03-02-cyl-r-10'],['pick up'],pick up cylinder,['cylinder'],"[1.0, 0.016279297430704574, 1.0, 0.8436858075985258, 1.0, 0.00924475541004938, 0.11587530882213677, 0.014914830738583507]"
00-03-13-03,3,00-03,['00-03-02-cyl-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[1.0, 0.01674104326592482, 1.0, 0.8299083137949763, 1.0, 0.00941810702952179, 0.12864259783774915, 0.01528993807182797]"
00-03-14-04,4,00-03,['00-03-02-cyl-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.11644063256303605, 0.01443175613204286, 1.0, 1.0, 0.6636028626656618, 0.006767698983769418, 0.18675860979863917, 0.011998439856850875]"
00-03-15-00,0,00-03,['00-03-03-cub-y-10'],['pick up'],pick up yellow cube,"['yellow', 'cube']","[0.0967508708991955, 0.049259729409890235, 0.5708651925438513, 1.0, 0.12363056268511467, 0.032400863924907916, 0.08216047655318591, 0.044932303983854546]"
00-03-16-01,1,00-03,['00-03-03-cub-y-10'],['pick up'],pick up yellow big cube,"['yellow', 'big', 'cube']","[0.0938335675092094, 0.057571344263112445, 0.5640809992580873, 1.0, 0.10875061842710566, 0.034386150191159696, 0.09124591912304614, 0.05013140122827938]"
00-03-17-02,2,00-03,['00-03-03-cub-y-10'],['pick up'],pick up cube,['cube'],"[0.11782717417534226, 0.05852163546785437, 0.48336432147984004, 1.0, 0.1491266911655866, 0.04069829944050365, 0.09584291516676986, 0.05461896310410316]"
00-03-18-03,3,00-03,['00-03-03-cub-y-10'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.046149669735196484, 0.03427842974306755, 0.7707374110341288, 1.0, 0.049764563812497185, 0.016599813101431878, 0.055436467882206776, 0.02703364469147118]"
00-03-19-04,4,00-03,['00-03-03-cub-y-10'],['pick up'],pick up yellow big solid,"['yellow', 'big', 'solid']","[0.12889129780763703, 0.0867628848769837, 0.38816663896972214, 1.0, 0.13809431144504047, 0.05635894892303555, 0.12378164835306148, 0.07794426962451959]"
00-03-20-00,0,00-03,['00-03-04-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.6133572428208925, 0.018232257011489776, 1.0, 0.2842967751673691, 1.0, 0.012820031989965446, 0.053373618493909314, 0.0179200745163738]"
00-03-21-01,1,00-03,['00-03-04-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[1.0, 0.09121873704237206, 1.0, 0.4110641318730735, 1.0, 0.06754014181737263, 0.33624876125786224, 0.09392822800931959]"
00-03-22-02,2,00-03,['00-03-04-cub-r-10'],['pick up'],pick up cube,['cube'],"[1.0, 0.07893356949533403, 1.0, 0.4856366060998052, 1.0, 0.05569680065171631, 0.3004367884579879, 0.07929623529515649]"
00-03-23-03,3,00-03,['00-03-04-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[1.0, 0.072588508615104, 1.0, 0.5472114423873344, 1.0, 0.0509919388448816, 0.256852311260146, 0.07235579889253409]"
00-03-24-04,4,00-03,['00-03-04-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[1.0, 0.08266663526950244, 1.0, 0.4786853007825666, 1.0, 0.05957311369321109, 0.2954491949411002, 0.08362575531361963]"
00-03-25-00,0,00-03,['00-03-05-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.10730289424119255, 0.1359674445486206, 0.11619038192939857, 0.10837374092740175, 0.06976131224396322, 1.0, 0.13438676361946764, 0.3280174624899556]"
00-03-26-01,1,00-03,['00-03-05-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[0.09546441524175331, 0.1409968082092607, 0.10788429950758635, 0.10416259570953179, 0.0636236361070869, 1.0, 0.12316258346258491, 0.3647056617621961]"
00-03-27-02,2,00-03,['00-03-05-cub-r-10'],['pick up'],pick up cube,['cube'],"[0.10291489724992535, 0.13832836673637242, 0.1134880180758171, 0.1075359004800392, 0.06772699641578007, 1.0, 0.13013883310867422, 0.3398669879333917]"
00-03-28-03,3,00-03,['00-03-05-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[0.10459898633799625, 0.1362696155911731, 0.1139569048796669, 0.10664034572714773, 0.06815028818502938, 1.0, 0.13210903569200327, 0.3382748235869833]"
00-03-29-04,4,00-03,['00-03-05-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.10728734697041588, 0.13385913443881017, 0.11499897927207141, 0.10587980771816147, 0.06895420868586744, 1.0, 0.13520974328292898, 0.3338107796317446]"
00-03-30-00,0,00-03,['00-03-06-cub-y-10'],['pick up'],pick up yellow cube,"['yellow', 'cube']","[0.6300846900629358, 0.09234365140917587, 1.0, 0.09009589008249279, 0.07816174547830312, 0.02801477241482516, 1.0, 0.08129925055226728]"
00-03-31-01,1,00-03,['00-03-06-cub-y-10'],['pick up'],pick up yellow big cube,"['yellow', 'big', 'cube']","[0.03757106739488358, 0.007941184576527345, 0.9323310031203501, 0.006811799070177736, 0.005797697913534882, 0.002340954858716994, 1.0, 0.00720629306580938]"
00-03-32-02,2,00-03,['00-03-06-cub-y-10'],['pick up'],pick up cube,['cube'],"[0.7462150665768265, 0.059078514040251835, 1.0, 0.06478356991272916, 0.05872946534423635, 0.018998929529685994, 1.0, 0.05219445459627003]"
00-03-33-03,3,00-03,['00-03-06-cub-y-10'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.25982212107403485, 0.12744876119521803, 0.28118798946568835, 0.07596087121200577, 0.06268241265800456, 0.038938082898856335, 1.0, 0.1539597614961922]"
00-03-34-04,4,00-03,['00-03-06-cub-y-10'],['pick up'],pick up yellow big solid,"['yellow', 'big', 'solid']","[1.0, 0.21710477671882727, 1.0, 0.2405642403818526, 0.2449433813792525, 0.08246940488778219, 1.0, 0.21491819663228545]"
00-03-35-00,0,00-03,['00-03-07-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.10760893951524568, 1.0, 0.1435337055620645, 0.12337618069560613, 0.06587415175942407, 0.25120225415199265, 0.3084047683156669, 1.0]"
00-03-36-01,1,00-03,['00-03-07-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[0.10646293046529863, 1.0, 0.13814818738868173, 0.11506731057509875, 0.06371964466606406, 0.253837444314517, 0.32276448259033974, 1.0]"
00-03-37-02,2,00-03,['00-03-07-cub-r-10'],['pick up'],pick up cube,['cube'],"[0.1056829908114771, 1.0, 0.13514332654809136, 0.112655091543245, 0.06315927700154825, 0.2780160617692522, 0.3053432523263861, 1.0]"
00-03-38-03,3,00-03,['00-03-07-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[0.10705056716796564, 1.0, 0.14434200231241523, 0.12164174969042846, 0.06485721539508589, 0.21708431850712043, 0.34502414692698435, 1.0]"
00-03-39-04,4,00-03,['00-03-07-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[0.11013779871220239, 1.0, 0.15364772100898041, 0.1387537263411429, 0.06963048716829036, 0.2323226956738873, 0.29550757109549664, 1.0]"
00-04-00-00,0,00-04,['00-04-00-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[1.0, 1.0, 0.45361868829586655, 0.15241806382692233, 0.13089029145744982, 0.10406794964239899, 0.043354555100015714, 0.11565045167734658]"
00-04-01-01,1,00-04,['00-04-00-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[1.0, 1.0, 0.34193174398429577, 0.12532230322742066, 0.15984925252106336, 0.1441674494357138, 0.051281059904051046, 0.17744819092745528]"
00-04-02-02,2,00-04,['00-04-00-cub-r-10'],['pick up'],pick up cube,['cube'],"[1.0, 1.0, 0.3590534211134923, 0.11928089620550436, 0.16265023970227205, 0.14562171787142034, 0.05002151124174592, 0.16337221386556502]"
00-04-03-03,3,00-04,['00-04-00-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[1.0, 1.0, 0.5269244583584465, 0.10347673508069209, 0.13264733906940793, 0.10457255570301309, 0.03729292904675281, 0.09508598274168766]"
00-04-04-04,4,00-04,['00-04-00-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[1.0, 1.0, 0.32492740141530346, 0.13930248177245744, 0.1528779708124987, 0.1371874016321144, 0.05261518001610078, 0.19308956435152522]"
00-04-05-00,0,00-04,['00-04-01-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[1.0, 1.0, 0.2250662904018812, 0.2960649645443362, 0.12708368110053167, 0.11301992078831759, 0.061518502545319355, 0.17724664061961395]"
00-04-06-01,1,00-04,['00-04-01-cub-r-10'],['pick up'],pick up red big cube,"['red', 'big', 'cube']","[1.0, 1.0, 0.2897997083759897, 0.2123002636156131, 0.13686803644494003, 0.11896567948323772, 0.05613877189590859, 0.1859275401843108]"
00-04-07-02,2,00-04,['00-04-01-cub-r-10'],['pick up'],pick up cube,['cube'],"[0.30927765884373076, 1.0, 0.12429956453805731, 0.28749425788990396, 0.07778086099835253, 0.0692152896666401, 0.04251001769511764, 0.08942235036819784]"
00-04-08-03,3,00-04,['00-04-01-cub-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[1.0, 1.0, 0.2235343893600707, 0.3270284599386343, 0.12339517304364234, 0.10820473034828731, 0.060063922780777164, 0.15777332452858808]"
00-04-09-04,4,00-04,['00-04-01-cub-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[1.0, 1.0, 0.20033142200846646, 0.2142649093604849, 0.12815733200744464, 0.12159181694980915, 0.06286286834625301, 0.2727916513275419]"
00-04-10-00,0,00-04,['00-04-02-cyl-r-10'],['pick up'],pick up red cylinder,"['red', 'cylinder']","[0.37639975326905734, 0.513331502108744, 1.0, 1.0, 1.0, 0.058043258021668494, 0.03299334825746931, 0.01923213834306084]"
00-04-11-01,1,00-04,['00-04-02-cyl-r-10'],['pick up'],pick up red big cylinder,"['red', 'big', 'cylinder']","[0.048108935608973134, 0.0216560655343442, 1.0, 0.890469134391769, 1.0, 0.02450343305087131, 0.010855855778009038, 0.004406575636033272]"
00-04-12-02,2,00-04,['00-04-02-cyl-r-10'],['pick up'],pick up cylinder,['cylinder'],"[0.20177970077320628, 0.09536051188700406, 1.0, 0.26993651981621397, 1.0, 0.30999302835173304, 0.09427422130332198, 0.02865601786852076]"
00-04-13-03,3,00-04,['00-04-02-cyl-r-10'],['pick up'],pick up red solid,"['red', 'solid']","[0.6304802646152148, 0.17638305841052754, 1.0, 1.0, 1.0, 0.11521477067356586, 0.05201547868598488, 0.025906427614706806]"
00-04-14-04,4,00-04,['00-04-02-cyl-r-10'],['pick up'],pick up red big solid,"['red', 'big', 'solid']","[1.0, 0.35976948599513614, 1.0, 0.43326539633647354, 1.0, 0.126651697594742, 0.04669416441997578, 0.03361925565367246]"
00-04-15-00,0,00-04,['00-04-03-cub-y-10'],['pick up'],pick up yellow cube,"['yellow', 'cube']","[0.15763010846499032, 1.0, 0.4705354696877405, 1.0, 0.14746932880126332, 0.09324765233685087, 0.07628946237646103, 0.05482797833269399]"
00-04-16-01,1,00-04,['00-04-03-cub-y-10'],['pick up'],pick up yellow big cube,"['yellow', 'big', 'cube']","[0.016987924173438466, 0.052513241438774026, 0.868854393870012, 1.0, 0.028820344010604116, 0.01359094212525625, 0.013167970812146731, 0.006065183569768584]"
00-04-17-02,2,00-04,['00-04-03-cub-y-10'],['pick up'],pick up cube,['cube'],"[0.1085349142755472, 0.5555506852676946, 1.0, 1.0, 0.17160636099970344, 0.07099454744865911, 0.061767253884025874, 0.031546238124369665]"
00-04-18-03,3,00-04,['00-04-03-cub-y-10'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.02881591205339033, 1.0, 0.9013552389878017, 1.0, 0.03089917483907205, 0.016592982122520788, 0.013651887576204532, 0.008684804421010588]"
00-04-19-04,4,00-04,['00-04-03-cub-y-10'],['pick up'],pick up yellow big solid,"['yellow', 'big', 'solid']","[0.0860981980838609, 0.30720014849438365, 0.3189061292723197, 1.0, 0.11776763494080564, 0.06919065256526077, 0.06603972785959127, 0.03479750878377797]"
00-04-20-00,0,00-04,['00-04-04-cub-y-10'],['pick up'],pick up yellow cube,"['yellow', 'cube']","[0.2237234054319753, 0.12470872249177097, 1.0, 0.18667572114699008, 1.0, 1.0, 0.4040796792056614, 0.060812471723602206]"
00-04-21-01,1,00-04,['00-04-04-cub-y-10'],['pick up'],pick up yellow big cube,"['yellow', 'big', 'cube']","[0.16639176848597292, 0.10082864626186251, 1.0, 0.14004118919835395, 1.0, 1.0, 0.5375014270197949, 0.05523696903401574]"
00-04-22-02,2,00-04,['00-04-04-cub-y-10'],['pick up'],pick up cube,['cube'],"[0.15540854090445094, 0.09590549139862664, 1.0, 0.1442494862207617, 1.0, 1.0, 0.5550427679170085, 0.04939371355915236]"
00-04-23-03,3,00-04,['00-04-04-cub-y-10'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.08175005684169723, 0.0554671693109766, 1.0, 0.0958782417979107, 1.0, 1.0, 0.7397867707266003, 0.02711776132281515]"
00-04-24-04,4,00-04,['00-04-04-cub-y-10'],['pick up'],pick up yellow big solid,"['yellow', 'big', 'solid']","[0.01928892234401733, 0.01211332477182826, 0.8613650579381852, 0.016586732241183216, 1.0, 1.0, 0.08377944606382923, 0.006866516640956645]"
00-04-25-00,0,00-04,['00-04-05-cub-y-10'],['pick up'],pick up yellow cube,"['yellow', 'cube']","[0.09675970090114973, 0.06891326418303151, 0.11550425763270894, 0.07072669005497456, 0.42562827880278903, 1.0, 0.16326292549255825, 0.05920488293278811]"
00-04-26-01,1,00-04,['00-04-05-cub-y-10'],['pick up'],pick up yellow big cube,"['yellow', 'big', 'cube']","[0.05357343009522629, 0.035922684566413676, 0.06916075075245029, 0.0372926997797055, 0.6851562973316213, 1.0, 0.08944061727431811, 0.029453520200264687]"
00-04-27-02,2,00-04,['00-04-05-cub-y-10'],['pick up'],pick up cube,['cube'],"[0.018016619575099955, 0.011428824520650109, 0.023428942218308765, 0.011705912508638694, 0.9003227533985922, 1.0, 0.025801899240802284, 0.009295048537907892]"
00-04-28-03,3,00-04,['00-04-05-cub-y-10'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.08939145819689634, 0.057739358810560075, 0.10398134498215952, 0.05734010236025654, 0.5278159980597901, 1.0, 0.11390871690670841, 0.04982302068362886]"
00-04-29-04,4,00-04,['00-04-05-cub-y-10'],['pick up'],pick up yellow big solid,"['yellow', 'big', 'solid']","[0.03804329877498588, 0.024791173418090135, 0.04927250024956955, 0.025552131529224215, 0.7835055994947785, 1.0, 0.058583668778266734, 0.020251627755085013]"
00-04-30-00,0,00-04,['00-04-06-cub-r-10'],['pick up'],pick up red cube,"['red', 'cube']","[0.020308240201332588, 0.019257420684169944, 0.04651742575465421, 0.032617483649107, 0.7466752771667279, 0.12332600226225887, 1.0, 0.011298150281749469]"
